license_id,brand_name,original_ingredient,normalized_ingredient,synonyms,drugbank_id,mapped
201907138,넬슨라베프라졸정20밀리그램(라베프라졸나트륨),RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,,DB01129,True
201907139,아르티딘캡슐150밀리그램(니자티딘),NIZATIDINE,NIZATIDINE,,DB00585,True
201907140,아토맥정25밀리그램(토피라메이트),TOPIRAMATE,TOPIRAMATE,,DB00273,True
201907141,토비다솔플러스주,L-ISOLEUCINE,L-ISOLEUCINE,,DB00167,True
201907156,브론벤트정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),PELARGONIUM SIDOIDES 11% ETHANOL DRIED EXTRACT (5.5∼6.6→1),PELARGONIUM SIDOIDES 11% ETHANOL DRIED EXTRACT,,,False
201907157,브로아제장용정(브로멜라인),BROMELAIN,BROMELAIN,,,False
201907160,풋원겔,TERBINAFINE HYDROCHLORIDE,TERBINAFINE HYDROCHLORIDE,,DB00857,True
201907166,아록시캄캡슐7.5밀리그램(멜록시캄),MELOXICAM,MELOXICAM,,DB00814,True
201907167,시어스피록시캄겔,PIROXICAM,PIROXICAM,,DB00554,True
201907169,텔로드정80밀리그램(텔미사르탄),TELMISARTAN,TELMISARTAN,,DB00966,True
201907173,아픽스정5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201907174,아픽스정2.5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201907175,아픽플로정5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201907176,아픽플로정2.5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201907177,투엑스비골드100정,BENFOTIAMINE,BENFOTIAMINE,,DB00152,True
201907180,알티즈액(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
201907189,로페리캡슐(로페라미드염산염),LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,,DB00836,True
201907191,넬슨도네페질정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201907192,쿨징코정80밀리그램(은행엽건조엑스),GINKGO BILOBA LEAF DRIED EXTRACT,GINKGO BILOBA LEAF DRIED EXTRACT,,,False
201907194,디아레인캡슐50밀리그램(디아세레인),DIACEREIN,DIACEREIN,,DB11994,True
201907197,유니톡연질캡슐10밀리그램(알리트레티노인),ALITRETINOIN,ALITRETINOIN,,DB00523,True
201907201,제이씨에피나스틴정10mg(에피나스틴염산염),EPINASTINE HYDROCHLORIDE,EPINASTINE HYDROCHLORIDE,,DB00751,True
201907204,알리가연질캡슐30밀리그램(알리트레티노인),ALITRETINOIN,ALITRETINOIN,,DB00523,True
201907205,알리가연질캡슐10밀리그램(알리트레티노인),ALITRETINOIN,ALITRETINOIN,,DB00523,True
201907207,건카베딜정12.5밀리그램(카르베딜롤),CARVEDILOL,CARVEDILOL,,DB01136,True
201907208,건카베딜정25밀리그램(카르베딜롤),CARVEDILOL,CARVEDILOL,,DB01136,True
201907209,팜클레어정250밀리그램(팜시클로비르),FAMCICLOVIR,FAMCICLOVIR,,DB00426,True
201907220,탐스루신서방정0.2밀리그램(탐스로신염산염),TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE,,DB00706,True
201907224,건스펜틴캡슐100밀리그램(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201907225,건스펜틴캡슐300밀리그램(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201907237,파모티정20밀리그램(파모티딘),FAMOTIDINE,FAMOTIDINE,,DB00927,True
201907243,리피타파정2밀리그램(피타바스타틴칼슘수화물),PITAVASTATIN CALCIUM HYDRATE,PITAVASTATIN CALCIUM HYDRATE,,,False
201907246,텔미로원정40/5밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907247,텔미로원정40/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907248,텔미로원정40/20밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907249,텔미로원정80/5밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907250,텔미로원정80/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907251,텔미로원정80/20밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907252,텔로듀오정80/5밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907254,텔로듀오정80/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907255,텔로듀오정40/5밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907256,텔로듀오정40/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201907264,잇텍트겔,ALLANTOIN,ALLANTOIN,,DB11100,True
201907267,휴픽사반정2.5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201907268,휴픽사반정5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201907272,삼아로스판액(플로로글루시놀수화물),PHLOROGLUCINOL HYDRATE,PHLOROGLUCINOL HYDRATE,,,False
201907278,아이티딘캡슐150mg(니자티딘),NIZATIDINE,NIZATIDINE,,DB00585,True
201907281,알피시프록정250mg(시프로플록사신염산염수화물),CIPROFLOXACIN HYDROCHLORIDE HYDRATE,CIPROFLOXACIN HYDROCHLORIDE HYDRATE,,,False
201907284,가바텍스캡슐300밀리그램(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201907285,가바텍스캡슐100밀리그램(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201907286,두타엘정0.5밀리그램(두타스테리드),DUTASTERIDE,DUTASTERIDE,,DB01126,True
201907288,에이로사정50밀리그램(로사르탄칼륨),LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
201907289,카나가바로틴캡슐100밀리그램(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201907290,카나가바로틴캡슐300밀리그램(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201907293,뉴코사르플러스정,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
201907294,아모클젠정625mg(아목시실린-클라불란산칼륨(4:1)),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201907295,아모클젠정375mg(아목시실린-클라불란산칼륨(2:1)),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201907297,로사졸씨알캡슐100밀리그램(실로스타졸),CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907298,로사졸씨알캡슐200밀리그램(실로스타졸),CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907299,제뉴원실로스타졸서방캡슐100밀리그램(실로스타졸),CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907300,제뉴원실로스타졸서방캡슐200밀리그램(실로스타졸),CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907303,실로탈서방캡슐100밀리그램(실로스타졸),CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907304,실로탈서방캡슐200밀리그램(실로스타졸),CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907316,론서프정20,TRIFLURIDINE,TRIFLURIDINE,,DB00432,True
201907317,론서프정15,TRIFLURIDINE,TRIFLURIDINE,,DB00432,True
201907320,"트라세타서방정(아세트아미노펜,트라마돌)",ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201907323,"트라세타세미서방정(아세트아미노펜,트라마돌)",ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201907324,유한아세트아미노펜연질캡슐,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201907325,아트마셋세미정,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201907326,아트마셋정,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201907328,헤오나정1밀리그램(피나스테리드),FINASTERIDE,FINASTERIDE,,DB01216,True
201907335,미니페정0.2밀리그램(데스모프레신아세트산염),DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,,DB00035,True
201907336,미니페정0.1밀리그램(데스모프레신아세트산염),DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,,DB00035,True
201907337,"이소티나연질캡슐(이소트레티노인)(수출명:ISONAL Soft. Capsule, ISOTINA Soft. Capsule)(수출용)",ISOTRETINOIN,ISOTRETINOIN,,DB00982,True
201907338,엔티렌정(애엽95%에탄올연조엑스(20→1)),ARTEMISIAE ARGYI FOLIUM 95% ETHANOL SOFT EXTRACT (20→1),ARTEMISIAE ARGYI FOLIUM 95% ETHANOL SOFT EXTRACT,,,False
201907340,아너웰정,MAGNESIUM HYDROXIDE,MAGNESIUM HYDROXIDE,,DB09104,True
201907346,니자티드정150밀리그램(니자티딘),NIZATIDINE,NIZATIDINE,,DB00585,True
201907347,광동알디액,RIBOFLAVIN,RIBOFLAVIN,,DB00140,True
201907353,"바로낙점안액(브롬페낙나트륨수화물), 바로낙점안액(브롬페낙나트륨수화물)(1회용)",BROMFENAC SODIUM HYDRATE,BROMFENAC SODIUM HYDRATE,,,False
201907355,헬민리버스액,URSODEOXYCHOLIC ACID,URSODEOXYCHOLIC ACID,,DB01586,True
201907357,피나앤정1밀리그램(피나스테리드),FINASTERIDE,FINASTERIDE,,DB01216,True
201907358,휴피나정5밀리그램(피나스테리드),FINASTERIDE,FINASTERIDE,,DB01216,True
201907359,알루날서방캡슐0.2밀리그램(탐스로신염산염),TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE,,DB00706,True
201907361,팜스로신서방캡슐0.2mg(탐스로신염산염),TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE,,DB00706,True
201907365,모사엔티정5밀리그램(모사프리드시트르산염수화물),MOSAPRIDE CITRATE DIHYDRATE,MOSAPRIDE CITRATE DIHYDRATE,,,False
201907372,다에피정10밀리그램(에피나스틴염산염),EPINASTINE HYDROCHLORIDE,EPINASTINE HYDROCHLORIDE,,DB00751,True
201907373,아디레인캡슐50밀리그램(디아세레인),DIACEREIN,DIACEREIN,,DB11994,True
201907375,비티세라캡슐(포도엽건조엑스),VITIS VINIFERA LEAF DRIED EXTRACT,VITIS VINIFERA LEAF DRIED EXTRACT,,,False
201907376,록펜텍플라스타(록소프로펜나트륨수화물),LOXOPROFEN SODIUM HYDRATE,LOXOPROFEN SODIUM HYDRATE,,,False
201907378,에도파벨정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907379,에도파벨정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907382,도파체크주사(에프도파(18F)액),FLUORODOPA 18F SOLUTION,FLUORODOPA 18F SOLUTION,,,False
201907384,라사린정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907385,라사린정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907386,길렉트정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907387,길렉트정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907389,유로린정0.2mg(데스모프레신아세트산염),DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,,DB00035,True
201907390,유로린정0.1mg(데스모프레신아세트산염),DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,,DB00035,True
201907392,액토존메트정15/850밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201907394,로티지연질캡슐(오메가-3-산에틸에스테르90),OMEGA-3-ACID ETHYL ESTERS 90,OMEGA-3-ACID ETHYL ESTERS 90,,,False
201907395,피트로반정2밀리그램(피타바스타틴칼슘수화물),PITAVASTATIN CALCIUM HYDRATE,PITAVASTATIN CALCIUM HYDRATE,,,False
201907398,도네페진정5밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201907399,도네페진정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201907400,아프론정4밀리그램(메틸프레드니솔론),METHYLPREDNISOLONE,METHYLPREDNISOLONE,,DB00959,True
201907401,몬테큐츄정4밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
201907403,몬카르정10밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
201907405,몬테큐츄정5밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
201907416,세레트캡슐200mg(세레콕시브),CELECOXIB,CELECOXIB,,DB00482,True
201907418,사포필서방정300밀리그램(사르포그렐레이트염산염),SARPOGRELATE HYDROCHLORIDE,SARPOGRELATE HYDROCHLORIDE,,DB12163,True
201907419,사포레서방정300밀리그램(사르포그렐레이트염산염),SARPOGRELATE HYDROCHLORIDE,SARPOGRELATE HYDROCHLORIDE,,DB12163,True
201907420,시로스타서방캡슐200밀리그램(실로스타졸),CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907423,알파아테놀올정(아테놀롤),ATENOLOL,ATENOLOL,,DB00335,True
201907426,마티란정40mg(옥틸로늄브롬화물),OCTYLONIUM BROMIDE,OCTYLONIUM BROMIDE,,,False
201907427,아세인산,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201907428,대웅바이오아토르바스타틴정40밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
201907433,코비타손나잘스프레이(모메타손푸로에이트),MOMETASONE FUROATE,MOMETASONE FUROATE,,DB14512,True
201907439,아팜시정250밀리그램(팜시클로비르),FAMCICLOVIR,FAMCICLOVIR,,DB00426,True
201907443,아도페정5밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201907444,올리시스캡슐60mg(오르리스타트),ORLISTAT,ORLISTAT,,DB01083,True
201907445,올리시스캡슐120mg(오르리스타트),ORLISTAT,ORLISTAT,,DB01083,True
201907451,아크원팁스왑액(살리실산),SALICYLIC ACID,SALICYLIC ACID,,DB00936,True
201907454,에소메딘정40밀리그램(에스오메프라졸마그네슘삼수화물),ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,,,False
201907455,에소메딘정20밀리그램(에스오메프라졸마그네슘삼수화물),ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,,,False
201907458,트리싹정200밀리그램(트리메부틴말레산염),TRIMEBUTINE MALEATE,TRIMEBUTINE MALEATE,,DB09089,True
201907460,아다모정0.5밀리그램(두타스테리드),DUTASTERIDE,DUTASTERIDE,,DB01126,True
201907461,에페릿정(에페리손염산염) ,EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201907462,암로듀오정5/160밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
201907463,모메코트크림(모메타손푸로에이트),MOMETASONE FUROATE,MOMETASONE FUROATE,,DB14512,True
201907465,라자렉트정(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907466,라자렉트정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907471,에이플루산제30밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907472,에이플루산제45밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907479,에소엠피정20밀리그램(에스오메프라졸마그네슘삼수화물),ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,,,False
201907480,에소엠피정40밀리그램(에스오메프라졸마그네슘삼수화물),ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,,,False
201907481,멜라토닝크림(히드로퀴논),HYDROQUINONE,HYDROQUINONE,,DB09526,True
201907483,비셀플루현탁용분말6mg/mL(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907485,큐센400이부프로펜연질캡슐,IBUPROFEN,IBUPROFEN,,DB01050,True
201907490,비엠하이디3오랄액(콜레칼시페롤),CHOLECALCIFEROL,CHOLECALCIFEROL,,DB00169,True
201907491,아보테드정0.5밀리그램(두타스테리드),DUTASTERIDE,DUTASTERIDE,,DB01126,True
201907499,팜크린정250밀리그램(팜시클로비르),FAMCICLOVIR,FAMCICLOVIR,,DB00426,True
201907500,피타스토정2밀리그램(피타바스타틴칼슘수화물),PITAVASTATIN CALCIUM HYDRATE,PITAVASTATIN CALCIUM HYDRATE,,,False
201907507,아미세트주(아세트아미노펜),ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201907510,플루클산제75밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907511,플루클산제45밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907512,플루클산제30밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907513,이지플루산제30밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907514,이지플루산제45밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907515,이지플루산제75밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907519,애니플루산제75밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907525,보령타미산제75밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907526,보령타미산제45밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907527,보령타미산제30밀리그램(오셀타미비르인산염),OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,,DB00198,True
201907528,에이스낙CR서방정200밀리그램(아세클로페낙),ACECLOFENAC,ACECLOFENAC,,DB06736,True
201907529,암로듀오정10/160밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
201907530,암로듀오정5/80밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
201907531,레비에필정500밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201907532,레비에필정250밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201907533,레비에필정1000밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201907534,클리늄질정(데쿠알리늄염화물),DEQUALINIUM CHLORIDE,DEQUALINIUM CHLORIDE,,DB04209,True
201907536,린파자정150밀리그램(올라파립),OLAPARIB,OLAPARIB,,DB09074,True
201907537,린파자정100밀리그램(올라파립),OLAPARIB,OLAPARIB,,DB09074,True
201907541,셀코빅스캡슐100밀리그램(세레콕시브),CELECOXIB,CELECOXIB,,DB00482,True
201907542,테로사카트리지주(테리파라타이드),TERIPARATIDE(RECOMBINANT HUMAN PARATHYROID HORMONE[1-34]),TERIPARATIDE,,DB06285,True
201907548,메로타제장용정(브로멜라인),BROMELAIN,BROMELAIN,,,False
201907549,경방반하백출천마탕연조엑스(단미엑스혼합제),PINELLIA TUBER SOFT EXTRACT (0.7∼0.8→1),PINELLIA TUBER SOFT EXTRACT,,,False
201907560,레보비정(레바미피드),REBAMIPIDE,REBAMIPIDE,,DB11656,True
201907566,라사질트정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907567,"라사질트정0.5밀리그램(라사길린메실산염)
",RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907568,라사민정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907569,라사민정(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907571,글리킴정(글리메피리드) ,GLIMEPIRIDE,GLIMEPIRIDE,,DB00222,True
201907572,유한비타민씨디정,ASCORBIC ACID GRANULES 97%,ASCORBIC ACID GRANULES 97%,,,False
201907574,유니온케토롤락주(케토롤락트로메타민염),KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,,,False
201907575,키스칼리정200밀리그램(리보시클립숙신산염),RIBOCICLIB SUCCINATE,RIBOCICLIB SUCCINATE,,DB11730,True
201907576,프레징크정(폴라프레징크),POLAPREZINC,POLAPREZINC,,DB09221,True
201907577,엔티심바정20밀리그램(심바스타틴),SIMVASTATIN,SIMVASTATIN,,DB00641,True
201907581,도베우정250mg(도베실산칼슘수화물),DOBESILATE CALCIUM HYDRATE,DOBESILATE CALCIUM HYDRATE,,,False
201907584,알레나온정10mg(에피나스틴염산염),EPINASTINE HYDROCHLORIDE,EPINASTINE HYDROCHLORIDE,,DB00751,True
201907585,목시프로점안액(목시플록사신염산염),MOXIFLOXACIN HYDROCHLORIDE,MOXIFLOXACIN HYDROCHLORIDE,,DB00218,True
201907587,아셀렉스정2밀리그램(폴마콕시브),POLMACOXIB,POLMACOXIB,,DB12399,True
201907588,에소듀오정40/800밀리그램,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE PELLET,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE PELLET,,,False
201907590,넥스티올정(애엽95%에탄올연조엑스(20→1)) ,ARTEMISIAE ARGYI FOLIUM 95% ETHANOL SOFT EXTRACT (20→1),ARTEMISIAE ARGYI FOLIUM 95% ETHANOL SOFT EXTRACT,,,False
201907594,이연시플록사신주(시프로플록사신),CIPROFLOXACIN,CIPROFLOXACIN,,DB00537,True
201907596,세파킴캡슐(세파클러수화물),CEFACLOR HYDRATE,CEFACLOR HYDRATE,,,False
201907597,위마코연질캡슐(오메가-3-산에틸에스테르90) ,OMEGA-3-ACID ETHYL ESTERS 90,OMEGA-3-ACID ETHYL ESTERS 90,,,False
201907601,에페라SR정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201907602,세카리손SR정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201907605,에릭손SR정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201907606,에페리신SR정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201907607,"퍼킨씨알정50-200밀리그램(카르비도파, 레보도파)",CARBIDOPA HYDRATE,CARBIDOPA HYDRATE,,,False
201907609,피타스틴정4밀리그램(피타바스타틴칼슘),PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,,DB08860,True
201907615,뉴질렉트정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907617,삼성브로멜라인장용정,BROMELAIN,BROMELAIN,,,False
201907618,소렉신연조엑스(구풍해독탕),SAPOSHNIKOVIA ROOT,SAPOSHNIKOVIA ROOT,,,False
201907621,라사원정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907622,라사원정1.0밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907624,라사핀정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907625,라사핀정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907626,보령라사길린정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907627,보령라사길린정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907628,더게인디정,D-BIOTIN,D-BIOTIN,,DB00121,True
201907629,트리플라정,BROMELAIN,BROMELAIN,,,False
201907631,원픽사반정5밀리그램(아픽사반),APIXABAN MICRONIZED,APIXABAN MICRONIZED,,,False
201907632,원픽사반정2.5밀리그램(아픽사반),APIXABAN MICRONIZED,APIXABAN MICRONIZED,,,False
201907633,라니탄큐정,MAGNESIUM ALUMINOMETASILICATE,MAGNESIUM ALUMINOMETASILICATE,,,False
201907646,콕스2캡슐100밀리그램(세레콕시브) ,CELECOXIB,CELECOXIB,,DB00482,True
201907648,위나지액(알긴산나트륨),SODIUM ALGINATE,SODIUM ALGINATE,,,False
201907649,아세레캡슐200밀리그램(세레콕시브),CELECOXIB,CELECOXIB,,DB00482,True
201907653,지트라돌주50밀리그램(트라마돌염산염),TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,,DB00193,True
201907658,싸이알파주(싸이모신알파1),THYMOSIN-ALPHA 1,THYMOSIN-ALPHA 1,,,False
201907666,위크린정,SODIUM BICARBONATE,SODIUM BICARBONATE,,DB01390,True
201907684,심바듀엣정10/10mg,EZETIMIBE,EZETIMIBE,,DB00973,True
201907689,심바듀엣정10/20mg,EZETIMIBE,EZETIMIBE,,DB00973,True
201907690,아시클정200밀리그램(아시클로버),ACYCLOVIR,ACYCLOVIR,,DB00787,True
201907706,제로레보정60밀리그램(레보드로프로피진),LEVODROPROPIZINE,LEVODROPROPIZINE,,,False
201907715,아모클라건조시럽[아목시실린-클라불란산칼륨(7:1)],AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201907716,에프이에스주사액(플루오로에스트라디올(18F)액),FLUORO ESTRADIOL (18F),FLUORO ESTRADIOL,,,False
201907717,대원바이오텍실로스타졸서방캡슐200mg,CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907718,대원바이오텍실로스타졸서방캡슐100mg,CILOSTAZOL,CILOSTAZOL,,DB01166,True
201907723,카르벳정(카르베딜롤) ,CARVEDILOL,CARVEDILOL,,DB01136,True
201907725,오구멘토정625밀리그램(아목시실린·클라불란산칼륨(4:1)),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201907731,현대플루옥세틴캡슐20밀리그램(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
201907732,현대플루옥세틴캡슐10밀리그램(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
201907733,동아제약D-판테놀연고,DEXPANTHENOL,DEXPANTHENOL,,DB09357,True
201907745,경남우황청심원액(사향대체물질L-무스콘함유),DIOSCOREA RHIZOME,DIOSCOREA RHIZOME,,,False
201907748,파비시드정,DRIED ALUMINIUM HYDROXIDE GEL,DRIED ALUMINIUM HYDROXIDE GEL,,DB06723,True
201907753,엘리하이정5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201907754,엘리하이정2.5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
